DateComtd,DayComtd,TimeComtd,Area of Incident,Barangay,Bldg/House No/Street/Sitio,X,Y,CrimeType,IndexCrimeType,CrimeCategory,Classification
2013-05-05,Sunday,5:00 PM,STATION4_MABOLO,Mabolo,Sitio Camanse Brgy Mabolo Cebu City,600191.62,1140724.77,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-05-05,Sunday,3:00 PM,STATION4_MABOLO,Hippodromo,110 Premier St. Hipodromo Cebu City,599313.17,1140246.12,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-05-05,Sunday,10:00 PM,STATION4_MABOLO,Luz,Cabantan St. Bo. Luz Cebu City,599320.20,1141081.86,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2013-05-05,Sunday,7:00 PM,STATION2_FUENTE,Sambag II,DANDE BOARDING HOUSE B RODRIGUEZ ST,597436.97,1139610.25,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2013-05-05,Sunday,9:00 PM,STATION3_WATERFRONT,San Roque,Legaspi Ext.,599347.82,1137967.73,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2013-05-06,Monday,8:00 PM,STATION1_PARIAN,Zapatera,MAXILOM AVE.CC,598743.68,1139726.21,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2013-05-06,Monday,7:00 AM,STATION7_PARDO,Bulacao,SAN VICENTE BRGY BULACAO CC,593983.78,1136879.04,NON-INDEX CRIME,,OTHERNONINDEX,Trespassing
2013-05-06,Monday,6:00 PM,STATION4_MABOLO,Carreta (Station 4),MJ Cuenco Ave Brgy Carreta Cebu City,599347.59,1139709.29,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-05-06,Monday,4:30 PM,STATION4_MABOLO,Mabolo,Sitio Magtalisay Mabolo Cebu City,600072.10,1140250.61,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-05-07,Tuesday,8:12 AM,STATION4_MABOLO,Lahug,SALINAS DRIVE (INFRONT USP SCHOOL),598570.07,1142130.22,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-05-07,Tuesday,12:10 AM,STATION10_PUNTA,Buhisan,SITIO DALA,593847.83,1139329.88,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2013-05-07,Tuesday,10:50 AM,STATION4_MABOLO,Hippodromo,Insular Life Bldg Cebu Business Park Cebu City,599173.24,1140705.60,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-05-07,Tuesday,10:30 PM,STATION4_MABOLO,Mabolo,Castle Peak Hotel F Cabahug Brgy Mabolo Cebu City,600045.76,1141244.99,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2013-05-08,Wednesday,2:00 PM,STATION6_PASIL,Pasil (Station 6),Rallos,597975.78,1137875.74,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2013-05-08,Wednesday,10:00 PM,STATION9_GUADALUPE,Guadalupe,SITIO ESCO V RAMA GUADALUPE CEBU CITY,596401.88,1141946.76,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2013-05-08,Wednesday,6:45 PM,STATION4_MABOLO,Carreta (Station 4),Upper Brgy Carreta Cebu City,599498.25,1139611.67,NON-INDEX CRIME,,OTHERNONINDEX,Alarm & Scandal
2013-05-09,Thursday,2:30 PM,STATION4_MABOLO,Lahug,DepEd Cebu Sudlon Lahug Cebu City,598239.50,1141874.82,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-05-09,Thursday,8:45 PM,STATION4_MABOLO,Carreta (Station 4),Sitio Tabay Brgy CarretaCebu City,600096.56,1139501.31,NON-INDEX CRIME,,OTHERNONINDEX,Other Non-Index
2013-05-10,Friday,10:00 PM,STATION1_PARIAN,Kamagayan,SANCIANGKO ST,598747.74,1139109.97,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2013-05-10,Friday,3:45 AM,STATION2_FUENTE,Kamputhaw,INFRONT OF CAST LA VIE PENSION HOUSE J OSMEÑA ST.,597993.27,1140130.93,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-05-10,Friday,10:45 AM,STATION3_WATERFRONT,San Roque,V. Gullas St.,599041.18,1138382.42,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2013-05-10,Friday,3:00 PM,STATION2_FUENTE,Kamputhaw,1607 WINLAND TOWER 1 JUANA OSMEÑA ST. CEBU CITY.,597833.15,1140780.62,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2013-05-11,Saturday,4:00 PM,STATION4_MABOLO,Mabolo,Gil Tudtud St. Brgy Mabolo Cebu City,600191.62,1140724.77,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2013-05-11,Saturday,5:00 PM,STATION4_MABOLO,Hippodromo,Chowking Ayala Center Cebu,599173.24,1140705.60,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2013-05-12,Sunday,12:25 AM,STATION11_MAMBALING,Mambaling,IPIL-IPIL ALASKA,596352.71,1137613.73,NON-INDEX CRIME,,OTHERNONINDEX,Other Non-Index
2013-05-12,Sunday,1:30 AM,STATION11_MAMBALING,Duljo Fatima,N BACALSO COR TRES DE ABRIL,596585.68,1138347.46,NON-INDEX CRIME,,OTHERNONINDEX,Other Non-Index
2013-05-12,Sunday,4:00 AM,STATION8_TALAMBAN,Binaliw,Sitio Campo,600267.05,1151709.11,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2013-05-12,Sunday,1:00 PM,STATION8_TALAMBAN,Talamban,Maryville Subdivision,600289.06,1147341.40,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2013-05-12,Sunday,12:00 AM,STATION1_PARIAN,Pari-an,COLON ST,598669.61,1138460.77,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2013-05-13,Monday,10:30 PM,STATION8_TALAMBAN,Paril,,600124.33,1158005.02,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2013-05-13,Monday,3:30 PM,STATION4_MABOLO,Apas,Nivel Hills Apas Cebu City,599061.39,1142864.55,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2013-05-13,Monday,2:00 PM,STATION2_FUENTE,Santa Cruz,PACIFIC PENSION HOUSE,598062.47,1139335.07,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2013-05-14,Tuesday,6:00 PM,STATION9_GUADALUPE,Guadalupe,# 568 Sitio Sadina Brgy. Guadalupe,596319.15,1141729.42,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2013-05-14,Tuesday,2:00 PM,STATION4_MABOLO,Mabolo,SM City Cebu,600495.82,1139981.02,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2013-05-14,Tuesday,7:00 AM,STATION2_FUENTE,Sambag II,162 B RODRIGUEZ ST.,597403.53,1139593.82,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-05-15,Wednesday,12:30 PM,STATION4_MABOLO,Lahug,Outside JY Square Mall Brgy. Lahug,598348.96,1142117.31,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2013-05-15,Wednesday,11:00 PM,STATION8_TALAMBAN,Talamban,Talamban,600503.13,1146423.59,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-05-16,Thursday,9:30 PM,STATION9_GUADALUPE,Kalunasan,UNIT II OPRA KALUNASAN CEBU CITY,596870.72,1142111.41,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2013-05-16,Thursday,6:00 PM,STATION4_MABOLO,Luz,Sitio Mabuhay Bo. Luz Cebu City,599341.49,1140912.52,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-05-16,Thursday,8:15 PM,STATION4_MABOLO,Mabolo,Sitio Panagdait Brgy Mabolo Cebu City,600488.88,1141580.08,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-05-16,Thursday,9:00 AM,STATION4_MABOLO,Lahug,No. 371 Gorordo Ave Lahug Cebu city,598260.74,1141843.37,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2013-05-16,Thursday,8:15 AM,STATION2_FUENTE,Sambag I, 552-S P DEL ROSARIO EXTN.,597642.82,1138676.73,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2013-05-16,Thursday,9:30 AM,STATION3_WATERFRONT,Carreta (Station 3),MJ Cuenco ave.,599333.73,1139625.21,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2013-05-17,Friday,7:45 PM,STATION4_MABOLO,Mabolo,42C Borces St. Brgy Mabolo Cebu City,599890.93,1140338.80,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2013-05-18,Saturday,10:00 AM,STATION7_PARDO,Kinasang-an,N BACALSO AVE KINASANG-AN CEBU CITY INFRONT MANDAUE FOAM,593880.74,1136743.36,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2013-05-18,Saturday,11:00 PM,STATION8_TALAMBAN,San Jose,Purok 4,599997.12,1147562.29,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-05-18,Saturday,5:45 PM,STATION9_GUADALUPE,Guadalupe,NIKKA CABAJAR GUADALUPE CEBU CITY,596575.16,1141098.09,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2013-05-18,Saturday,4:00 AM,STATION4_MABOLO,Lahug,Sitio Kamagong Lahug Cebu City,598282.84,1142339.47,NON-INDEX CRIME,,OTHERNONINDEX,Acts of Lasciviousness
2013-05-18,Saturday,12:55 PM,STATION3_WATERFRONT,Santo Nino,Manalili St.,598463.65,1138194.02,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2013-05-19,Sunday,3:05 PM,STATION11_MAMBALING,Mambaling,ALASKA ,596211.63,1137646.03,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-05-19,Sunday,4:00 PM,STATION11_MAMBALING,Basak San Nicolas,31 VILLA SAN ANTONIO,595009.81,1137152.47,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2013-05-19,Sunday,5:00 PM,STATION9_GUADALUPE,Guadalupe,SITIO SAMBAG 2 GUADALUPE CEBU CITY,596026.23,1141520.57,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2013-05-19,Sunday,9:00 PM,STATION9_GUADALUPE,Kalunasan,SITIO LOWER KALUNASAN CEBU CITY,596149.15,1142641.71,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2013-05-19,Sunday,2:00 PM,STATION4_MABOLO,Carreta (Station 4),Sitio Bagong Buhat Brgy Carreta Cebu City,600380.96,1139882.65,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2013-05-20,Monday,10:00 AM,STATION8_TALAMBAN,Guba,Sitio Payahan,597807.87,1152504.86,NON-INDEX CRIME,,OTHERNONINDEX,Trespassing
2013-05-20,Monday,9:45 PM,STATION11_MAMBALING,Basak San Nicolas,VILLA KALUBIHAN ,595118.02,1137110.74,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-05-20,Monday,11:00 AM,STATION1_PARIAN,Zapatera,JAKOSALEM ST,598602.40,1138969.51,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2013-05-20,Monday,9:00 AM,STATION1_PARIAN,Zapatera,SEPULVEDA ST,598759.55,1139523.56,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2013-05-21,Tuesday,3:01 PM,STATION8_TALAMBAN,Guba,Sitio Balisong,597807.87,1152504.86,NON-INDEX CRIME,,OTHERNONINDEX,Alarm & Scandal
2013-05-21,Tuesday,1:20 PM,STATION6_PASIL,Calamba,V Rama Ave,597143.60,1138639.75,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-05-21,Tuesday,12:00 PM,STATION8_TALAMBAN,Talamban,USC-TC Campus,599969.40,1144531.43,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2013-05-21,Tuesday,10:00 AM,STATION4_MABOLO,Lahug,Salinas Drive Brgy Lahug Cebu City,598842.08,1141905.70,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2013-05-21,Tuesday,1:00 PM,STATION10_PUNTA,Punta Princesa,LEA ST PLEASANT HOMES,594572.96,1138375.81,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2013-05-22,Wednesday,8:30 PM,STATION6_PASIL,Suba,Blk 3 Missionaries ,597924.15,1137642.72,NON-INDEX CRIME,,OTHERNONINDEX,Attempted Murder
2013-05-22,Wednesday,1:30 AM,STATION9_GUADALUPE,Guadalupe,INSIDE GOLDEN SINANGAG EXPRESS M VELEZ GUADALUPE CEBU CITY,597166.64,1140692.95,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2013-05-22,Wednesday,8:30 PM,STATION4_MABOLO,Hippodromo,MJ Cuenco Ave Cor Ayala Access Road Hipodromo Cebu City,599572.08,1140090.44,NON-INDEX CRIME,,OTHERNONINDEX,Assault/Resistance to Authority
2013-05-23,Thursday,8:30 PM,STATION5_CARBON,Kalubihan,Leon Kilat Street,598104.69,1138415.38,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-05-23,Thursday,7:00 PM,STATION7_PARDO,Pardo (Pob.),PUBLIC MARKET POB PARDO CC,593740.40,1136500.18,NON-INDEX CRIME,,OTHERNONINDEX,Attempted Homicide
2013-05-23,Thursday,2:00 PM,STATION4_MABOLO,Hippodromo,Railsite St. Hipodromo Cebu City,599584.83,1140564.37,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2013-05-23,Thursday,10:45 PM,STATION2_FUENTE,Santa Cruz, F RAMOS COR TIAN TING ST.,598252.42,1139363.03,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2013-05-24,Friday,1:30 PM,STATION6_PASIL,Sawang Calero,Block 5,597611.08,1137626.67,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2013-05-24,Friday,8:30 PM,STATION9_GUADALUPE,Guadalupe,V RAMA CORNER L BACAYO GUADALUPE CEBU CITY,596827.69,1140906.78,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2013-05-24,Friday,12:00 AM,STATION1_PARIAN,Day-as,SIKATUNA ST,598760.84,1139066.00,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-05-24,Friday,7:00 PM,STATION2_FUENTE,Santa Cruz,PACIFIC PENSION HOUSE OSMEÑA BLVD CEBU CITY,598062.76,1139336.53,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2013-05-26,Sunday,12:00 AM,STATION11_MAMBALING,Mambaling,LAWIS ALASKA,596028.32,1137650.20,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-05-26,Sunday,10:00 PM,STATION11_MAMBALING,Mambaling,PUNTOD ALASKA,596145.73,1137683.21,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-05-26,Sunday,9:00 PM,STATION1_PARIAN,T. Padilla,T PADILLA ST,599016.16,1138895.97,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-05-26,Sunday,2:00 AM,STATION4_MABOLO,Mabolo,A. Soriano St Back Pepsi Brgy Mabolo Cebu City,600326.35,1140083.26,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-05-27,Monday,2:00 AM,STATION8_TALAMBAN,Talamban,Nasipit,600079.22,1145150.29,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2013-05-27,Monday,8:00 PM,STATION8_TALAMBAN,Talamban,In front of Police Station,600342.19,1146428.96,NON-INDEX CRIME,,OTHERNONINDEX,Assault/Resistance to Authority
2013-05-27,Monday,2:30 AM,STATION9_GUADALUPE,Guadalupe,FIRST ST GUADALAJARA GUADALUPE CEBU CITY,596402.08,1141769.93,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2013-05-27,Monday,8:50 AM,STATION4_MABOLO,Mabolo,Admin Office Persimmon MJ Cuenco Mabolo Cebu City,600285.57,1140102.64,NON-INDEX CRIME,,OTHERNONINDEX,Unjust Vexation
2013-05-28,Tuesday,12:15 PM,STATION9_GUADALUPE,Guadalupe,VALLEYFRONT HOTEL HAPPY VALLEY V RAMA AVE GUADALUPE CEBU CITY,596899.98,1140259.75,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2013-05-28,Tuesday,1:00 PM,STATION4_MABOLO,Mabolo,Holyname St. Mabolo Cebu City,600072.10,1140250.61,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-05-28,Tuesday,9:00 PM,STATION2_FUENTE,Capitol Site,EUROPA BREAKFAST AND BEU J LLORENTE ST. COR ROA ST.,597812.41,1140003.78,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2013-05-28,Tuesday,12:00 AM,STATION3_WATERFRONT,San Roque,Magallanes St.,598906.12,1137943.13,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2013-05-28,Tuesday,10:50 AM,STATION10_PUNTA,Punta Princesa,A 333-10B VICTOR VILLAGE II,595807.77,1138420.13,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2013-05-29,Wednesday,4:00 PM,STATION8_TALAMBAN,Pulangbato,Dita,598705.77,1149799.13,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2013-05-29,Wednesday,7:00 AM,STATION1_PARIAN,T. Padilla,T PADILLA ST,599016.16,1138895.97,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2013-05-30,Thursday,8:00 PM,STATION8_TALAMBAN,Talamban,Ylaya,601140.24,1146671.67,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2013-05-30,Thursday,9:00 PM,STATION4_MABOLO,Lahug,Lahug Public Market Lahug Cebu City,598409.99,1142240.62,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-05-31,Friday,5:50 PM,STATION4_MABOLO,Mabolo,Outside SM City J Luna St,600455.67,1139948.23,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2013-05-31,Friday,2:00 AM,STATION4_MABOLO,Luz,Sitio Nangka Bo. Luz Cebu City,599320.20,1141081.86,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-05-31,Friday,2:45 PM,STATION4_MABOLO,Mabolo,S. Osmena Blvd NRA Brgy Mabolo Cebu City,601015.02,1140008.20,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2013-05-31,Friday,12:00 PM,STATION4_MABOLO,Mabolo,SM City NRA Mabolo Cebu City,600495.82,1139981.02,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2013-05-31,Friday,7:00 AM,STATION4_MABOLO,Mabolo,Agency Office Mabolo Cebu City,600072.10,1140250.61,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-05-31,Friday,11:00 AM,STATION2_FUENTE,Capitol Site,BORROMEO BLDG GOV.ROA ST.,597718.27,1140267.89,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2013-06-01,Saturday,4:15 PM,STATION8_TALAMBAN,Talamban,English Fella,600591.05,1146892.98,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2013-06-01,Saturday,1:10 PM,STATION8_TALAMBAN,Talamban,Talamban,600348.64,1146434.81,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2013-06-01,Saturday,12:20 PM,STATION9_GUADALUPE,Guadalupe,ESPINA VILLAGE B ROSRIGUEZ GUADALUPE CEBU CITY,596862.04,1140383.95,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2013-06-01,Saturday,4:30 AM,STATION1_PARIAN,T. Padilla,T PADILLA ST,598980.79,1139393.45,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-06-01,Saturday,3:20 PM,STATION4_MABOLO,Apas,UCMA Village Apas Cebu City,598845.57,1141916.21,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2013-06-01,Saturday,9:00 AM,STATION4_MABOLO,Apas,UCMA Village Apas Cebu City,598845.57,1141916.21,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-06-01,Saturday,10:00 AM,STATION1_PARIAN,Pari-an,JC ZAMORA ST,598869.54,1138621.12,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2013-06-02,Sunday,12:30 AM,STATION8_TALAMBAN,Talamban,Rosuello Compound Nasipit,600149.45,1144828.38,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2013-06-02,Sunday,7:40 PM,STATION8_TALAMBAN,Talamban,Nasipit,600139.17,1144725.65,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-06-02,Sunday,8:30 PM,STATION8_TALAMBAN,Talamban,27 Sunbeam Drive Sunnyhills subd.,599986.71,1146279.72,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2013-06-02,Sunday,12:15 PM,STATION1_PARIAN,Zapatera,JAKOSALEM ST,599206.91,1139202.66,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-06-02,Sunday,9:00 PM,STATION4_MABOLO,Luz,Sitio Abellana Bo. Luz Cebu City,599381.66,1140951.30,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-06-02,Sunday,5:00 AM,STATION2_FUENTE,Kamputhaw,J AVE. DISCO BAR MANGO AVE.,598089.57,1139936.27,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-06-02,Sunday,3:00 AM,STATION2_FUENTE,Kamputhaw,INSIDE NINOY'S PAYAG DOÑA JUANA OSMEÑA EXTN,597800.50,1140589.11,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-06-02,Sunday,1:00 PM,STATION2_FUENTE,Capitol Site,SITIO SAN ROQUE,597407.20,1140494.63,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2013-06-03,Monday,7:00 PM,STATION10_PUNTA,Labangon,KATIPUNAN ST SITIO BON-AMI,596323.85,1139139.33,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-06-03,Monday,3:05 PM,STATION8_TALAMBAN,Bacayan,Villa del Rio 1,600469.07,1147644.17,NON-INDEX CRIME,,OTHERNONINDEX,Swindling
2013-06-03,Monday,1:40 AM,STATION4_MABOLO,Kasambagan,Gov Cuenco Ave Brgy Kasambagan Cebu City,599470.98,1141767.42,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-06-03,Monday,3:40 PM,STATION4_MABOLO,Hippodromo,Biliran Street CBP Cebu City,599530.65,1140610.90,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2013-06-03,Monday,2:30 PM,STATION2_FUENTE,Capitol Site,7/11 CONVENIENCE STORE GEN MAXILOM AVE.,597989.96,1139847.28,NON-INDEX CRIME,,OTHERNONINDEX,Falsification of Public Documents
2013-06-03,Monday,9:00 AM,STATION4_MABOLO,Hippodromo,Lexmark Office Ayala Center Cebu,599173.24,1140705.60,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2013-06-04,Tuesday,9:00 PM,STATION11_MAMBALING,Mambaling,ALASKA PROPER,596216.36,1137636.70,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2013-06-04,Tuesday,12:00 AM,STATION8_TALAMBAN,Bacayan,#239 Alcazar Street Villa del Rio 1,600461.86,1147700.16,NON-INDEX CRIME,,OTHERNONINDEX,Oral Defamation
2013-06-04,Tuesday,4:00 PM,STATION8_TALAMBAN,Talamban,Nasipit,600212.29,1144626.66,NON-INDEX CRIME,,OTHERNONINDEX,Adultery/Concubinage
2013-06-04,Tuesday,12:40 PM,STATION4_MABOLO,Mabolo,Gallery J. Luna Ave Mabolo Cebu City,600108.17,1140373.27,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2013-06-05,Wednesday,6:00 PM,STATION11_MAMBALING,Duljo Fatima,SITIO MAGANDA,596651.92,1138188.88,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-06-05,Wednesday,12:30 AM,STATION1_PARIAN,Lorega San Miguel,SITIO LAGUNA,598747.74,1139109.97,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-06-05,Wednesday,7:45 AM,STATION2_FUENTE,Kamputhaw,PAPILLON BIKINI BAR GEN MAXILOM AVE.,598418.66,1139993.81,NON-INDEX CRIME,,OTHERNONINDEX,Alarm & Scandal
2013-06-05,Wednesday,7:50 AM,STATION2_FUENTE,Kamputhaw,MANGO SQUARE GEN MAXILOM AVE.,598098.24,1139881.44,NON-INDEX CRIME,,OTHERNONINDEX,Alarm & Scandal
2013-06-05,Wednesday,1:54 PM,STATION3_WATERFRONT,Carreta (Station 3),Gen. Maxilom Ext.,599606.64,1139504.59,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2013-06-06,Thursday,7:00 AM,STATION8_TALAMBAN,Talamban,Maryville Subdivision,600799.07,1146853.90,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2013-06-06,Thursday,6:30 PM,STATION4_MABOLO,Mabolo,SM City Cebu Mabolo Cebu City,600495.82,1139981.02,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2013-06-06,Thursday,8:00 PM,STATION4_MABOLO,Mabolo,Tres Borces St. Brgy Mabolo Cebu City,600159.96,1140750.43,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2013-06-06,Thursday,10:55 PM,STATION4_MABOLO,Carreta (Station 4),Sugbutel NRA Cebu City,600351.59,1139474.03,NON-INDEX CRIME,,OTHERNONINDEX,Unjust Vexation
2013-06-06,Thursday,8:20 AM,STATION4_MABOLO,Mabolo,Rivera Condo Project Juan Luna Ave. Mabolo Cebu City,600108.17,1140373.27,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2013-06-07,Friday,10:00 AM,STATION8_TALAMBAN,Talamban,USC-TC Campus,599995.37,1144488.32,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-06-07,Friday,10:45 PM,STATION4_MABOLO,Hippodromo,Riverside St. Brgy Hipodromo Cebu City,599584.83,1140564.37,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-06-07,Friday,10:20 AM,STATION4_MABOLO,Apas,Countrymall Banilad Cebu City,599789.13,1143076.70,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-06-08,Saturday,8:00 AM,STATION1_PARIAN,Pari-an,JAKOSALEM ST.,598624.54,1138642.62,NON-INDEX CRIME,,OTHERNONINDEX,Estafa
2013-06-09,Sunday,5:00 PM,STATION8_TALAMBAN,Pulangbato,Upper Tanay,598519.80,1149940.96,NON-INDEX CRIME,,OTHERNONINDEX,Threat/Coercion
2013-06-09,Sunday,12:45 AM,STATION9_GUADALUPE,Guadalupe,OUTSIDE VISAYAN GLASS GUADALUPE CEBU CITY,596913.12,1140603.54,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
2013-06-09,Sunday,2:00 AM,STATION2_FUENTE,Sambag I,MINDAL RESIDENCE 319 J URGELLO ST. SITIO AMOR,597712.91,1139032.07,NON-INDEX CRIME,,OTHERNONINDEX,Trespassing
2013-06-10,Monday,9:00 AM,STATION8_TALAMBAN,Talamban,Cabangcalan,600292.35,1145381.98,NON-INDEX CRIME,,OTHERNONINDEX,Slight Physical Injuries
2013-06-10,Monday,5:30 AM,STATION2_FUENTE,Sambag II,BIG BAG PROPERTY VENTURES BLDG URGELLO,597623.10,1139217.70,NON-INDEX CRIME,,OTHERNONINDEX,Malicious Mischief
