DateComtd,DayComtd,TimeComtd,Area of Incident,Barangay,Bldg/House No/Street/Sitio,X,Y,CrimeType,IndexCrimeType,CrimeCategory,Classification
2014-05-23,Friday,7:00 PM,STATION10_PUNTA,Labangon,SALVADOR EXT,596028.53,1139293.76,INDEX CRIME,Crime Against Property,THEFT,CarPartsAccessories
2014-05-24,Saturday,5:45 PM,STATION2_FUENTE,Sambag I,N.BACALSO ST. NEAR CTS BRGY. SAMBAG 1; CEBU CITY,597518.88,1138459.86,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-05-24,Saturday,1:00 AM,STATION3_WATERFRONT,San Roque,Police Station 3,599333.73,1137963.02,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-05-24,Saturday,2:00 AM,STATION3_WATERFRONT,Tejero,Petron Gas Station near Pier 4,599707.05,1138897.90,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2014-05-24,Saturday,5:00 AM,STATION5_CARBON,Kalubihan,Mercedez Hotel Pelaez,598404.13,1138471.67,INDEX CRIME,Crime Against Property,THEFT,Salisi
2014-05-24,Saturday,6:00 AM,STATION10_PUNTA,Tisa,TISA HILLS,594206.63,1139594.64,INDEX CRIME,Crime Against Property,THEFT,Cable/Electrical Wire Theft
2014-05-24,Saturday,2:00 AM,STATION10_PUNTA,Tisa,FELINA VILL,594946.63,1138793.55,INDEX CRIME,Crime Against Property,THEFT,Cable/Electrical Wire Theft
2014-05-24,Saturday,11:30 AM,STATION4_MABOLO,Luz,Olympic Village Sports Botique 2nd Floor Ayala Center Cebu Cebu Business Park Cebu City,599062.77,1140719.29,INDEX CRIME,Crime Against Property,THEFT,Clothing/Dry Goods
2014-05-25,Sunday,3:00 AM,STATION2_FUENTE,Capitol Site,JASMINE PENSION HOUSE DON GIL GARCIA ST. COR. JASMIN ST. CAPITOL SITE;CEBU CITY,597604.09,1140137.43,INDEX CRIME,Crime Against Property,THEFT,Tiempo
2014-05-25,Sunday,5:30 PM,STATION6_PASIL,Pasil (Station 6),No 2 Tupas St,597784.80,1137896.22,INDEX CRIME,Crime Against Property,THEFT,Qualified Theft
2014-05-25,Sunday,6:00 AM,STATION6_PASIL,Calamba,A.Lopez St,597125.22,1138698.06,INDEX CRIME,Crime Against Property,THEFT,Money/Cash/Collection
2014-05-25,Sunday,2:00 AM,STATION7_PARDO,Pardo (Pob.),SITIO TABUCANAL BRGY POB PARDO CEBU CITY,593943.01,1136304.61,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-05-25,Sunday,8:00 AM,STATION11_MAMBALING,Duljo Fatima,322 B ARANAS EXTN,596660.98,1138310.30,INDEX CRIME,Crime Against Property,THEFT,Salisi
2014-05-26,Monday,9:30 AM,STATION1_PARIAN,Kamagayan,OSMENA BLVD,598246.25,1138627.64,INDEX CRIME,Crime Against Property,THEFT,Money/Cash/Collection
2014-05-26,Monday,3:00 AM,STATION2_FUENTE,Capitol Site,JUANA OSME•A EXT. CAPITOL SITE CEBU CITY,597750.30,1140791.47,INDEX CRIME,Crime Against Property,THEFT,Tiempo
2014-05-26,Monday,5:00 AM,STATION2_FUENTE,Kamputhaw,NEAR NATIONAL BOOKSTORE MANGO AVE. CORNER JUANA OSME•A ST.; KAMPUTHAW; CEBU CITY.,598044.53,1139868.45,INDEX CRIME,Crime Against Property,THEFT,Tiempo
2014-05-26,Monday,8:45 PM,STATION3_WATERFRONT,Santo Ni§o,Colon St. Gaisano Metro,598369.40,1138287.14,INDEX CRIME,Crime Against Property,THEFT,Groceries
2014-05-26,Monday,2:40 AM,STATION4_MABOLO,Mabolo,MJ CUENCO AVE NEAR PENSION HOTEL BRGY MABOLO CEBU CITY,600440.20,1140529.46,INDEX CRIME,Crime Against Property,THEFT,Machine/Equipment
2014-05-26,Monday,4:30 PM,STATION4_MABOLO,Mabolo,APM MALL PARKING LOT A SORIANO ,600490.36,1140244.80,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-05-26,Monday,8:00 AM,STATION5_CARBON,Pahina Central,N Bacalso Ave near Emall,598002.09,1138554.59,INDEX CRIME,Crime Against Property,THEFT,Money/Cash/Collection
2014-05-26,Monday,9:30 PM,STATION7_PARDO,Pardo (Pob.),SUNRISE VILLAGE POBLACION PARDO CEBU CITY,593534.71,1136088.73,INDEX CRIME,Crime Against Property,THEFT,Salisi
2014-05-26,Monday,10:30 PM,STATION9_GUADALUPE,Guadalupe,BUENA HILLS GUADALAJARA GUADALUPE CEBU CITY,596346.42,1140437.97,INDEX CRIME,Crime Against Property,THEFT,Money/Cash/Collection
2014-05-26,Monday,3:00 AM,STATION11_MAMBALING,Mambaling,ANTONIOS PLACE N BACALSO AVE,596182.22,1138089.53,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-05-27,Tuesday,1:00 PM,STATION1_PARIAN,Pari-an,COLON ST,598674.30,1138488.76,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-05-27,Tuesday,3:00 PM,STATION1_PARIAN,Pari-an,JAKOSALEM ST,598730.19,1138666.35,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-05-27,Tuesday,4:50 PM,STATION3_WATERFRONT,Santo Ni§o,Colon St. Gaisano Metro,598369.40,1138287.14,INDEX CRIME,Crime Against Property,THEFT,Clothing/Dry Goods
2014-05-27,Tuesday,2:30 PM,STATION4_MABOLO,Lahug,PASTURE ST BRGY LAHUG CEBU CITY,598374.66,1141436.34,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2014-05-27,Tuesday,5:00 PM,STATION5_CARBON,Kalubihan,Sanciangko st near UC school,598159.87,1138428.96,INDEX CRIME,Crime Against Property,THEFT,Salisi
2014-05-27,Tuesday,2:00 PM,STATION9_GUADALUPE,Guadalupe,SITIO SAN ROQUE ENGLIS V RAMA AVE GUADALUPE CEBU CITY,597097.38,1140249.20,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-05-27,Tuesday,5:45 PM,STATION10_PUNTA,Punta Princesa,JOLLIBEE F. LLAMAS ST,595104.67,1138355.07,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2014-05-27,Tuesday,9:25 PM,STATION10_PUNTA,Tisa,LA PALOMA SUBD,595585.19,1139008.90,INDEX CRIME,Crime Against Property,THEFT,Money/Cash/Collection
2014-05-27,Tuesday,3:30 PM,STATION10_PUNTA,Tisa,PEARL ST STA TERESITA VILL,595425.64,1139353.98,INDEX CRIME,Crime Against Property,THEFT,Qualified Theft
2014-05-28,Wednesday,10:30 PM,STATION1_PARIAN,Day-as,JAKOSALEM ST,598635.56,1138894.87,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-05-28,Wednesday,8:45 PM,STATION2_FUENTE,Kamputhaw,BUSINESS HUB INTERNET CAFê MANGO SQUARE GEN.MAXILOM AVE KAMPUTHAW;CEBU CITY,598112.90,1139891.11,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2014-05-28,Wednesday,11:45 AM,STATION4_MABOLO,Mabolo,ACE HARDWARE SM CITY CEBU,600495.82,1139981.02,INDEX CRIME,Crime Against Property,THEFT,Machine/Equipment
2014-05-28,Wednesday,2:00 PM,STATION4_MABOLO,Mabolo,SM DEPARTMENT STORE SM CITY CEBU,600495.82,1139981.02,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2014-05-28,Wednesday,6:15 PM,STATION5_CARBON,Ermita,Stall 72 Unit I Carbon Public Market ,598368.48,1137775.87,INDEX CRIME,Crime Against Property,THEFT,Salisi
2014-05-28,Wednesday,8:00 PM,STATION5_CARBON,Kalubihan,P Lopez St,598315.60,1138200.61,INDEX CRIME,Crime Against Property,THEFT,Snatching
2014-05-28,Wednesday,8:00 PM,STATION5_CARBON,Kalubihan,Osme§a Blvdnear UNITOP ENTERPRISES,598232.51,1138501.54,INDEX CRIME,Crime Against Property,THEFT,Shop Lifting
2014-05-28,Wednesday,1:00 PM,STATION10_PUNTA,Tisa,CACAO ST,595153.05,1139360.24,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-05-28,Wednesday,4:40 AM,STATION10_PUNTA,Punta Princesa,VILLA CRISTINA SUBD,594533.54,1138179.60,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-05-28,Wednesday,9:00 PM,STATION10_PUNTA,Punta Princesa,F.LLAMAS ST,595221.73,1138082.82,INDEX CRIME,Crime Against Property,THEFT,CarPartsAccessories
2014-05-28,Wednesday,9:00 PM,STATION11_MAMBALING,Duljo Fatima,SANCHEZ ST,596684.59,1138273.01,INDEX CRIME,Crime Against Property,THEFT,Water Meter Theft
2014-05-29,Thursday,4:00 PM,STATION1_PARIAN,Day-as,SIKATUNA ST,598809.46,1138890.69,INDEX CRIME,Crime Against Property,THEFT,Explosives/Supply
2014-05-29,Thursday,4:20 PM,STATION3_WATERFRONT,San Roque,Osme§a Blvd Trans Asia Bldg,599028.15,1137999.51,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2014-05-29,Thursday,9:30 AM,STATION3_WATERFRONT,Santo Ni§o,Magallanes St. beside PBCOM,598501.58,1138077.40,INDEX CRIME,Crime Against Property,THEFT,Cable/Electrical Wire Theft
2014-05-29,Thursday,3:40 PM,STATION4_MABOLO,Mabolo,SM DEPARTMENT STORE SM CITY CEBU,600495.82,1139981.02,INDEX CRIME,Crime Against Property,THEFT,Clothing/Dry Goods
2014-05-29,Thursday,7:00 PM,STATION4_MABOLO,Luz,KALYE SUGBO STORE BASEMENT 3 AYALA CENTER CEBU,599173.24,1140705.60,INDEX CRIME,Crime Against Property,THEFT,Money/Cash/Collection
2014-05-29,Thursday,8:00 PM,STATION9_GUADALUPE,Kalunasan,UNIT 3 OPRA KALUNASAN CEBU CITY,596376.00,1142810.40,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-05-29,Thursday,1:00 AM,STATION10_PUNTA,Quiot Pardo,SITIO LOWER YATI,593932.41,1138454.63,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-05-29,Thursday,8:00 AM,STATION9_GUADALUPE,Guadalupe,31A Humility St. St. Martin Subd. Brgy. Sapand Daku Cebu City,595342.90,1142595.10,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-05-29,Thursday,8:00 PM,STATION2_FUENTE,Kamputhaw,Room #4 Kukuk's nest pension house 124 Gorordo Ave. Brgy. Kamputhaw Cebu City,598477.36,1140843.70,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-05-30,Friday,5:00 AM,STATION1_PARIAN,T. Padilla,T PADILLA ST,598997.49,1138877.19,INDEX CRIME,Crime Against Property,THEFT,Water Meter Theft
2014-05-30,Friday,2:20 PM,STATION1_PARIAN,Kamagayan,OSMENA BLVD,598246.25,1138627.64,INDEX CRIME,Crime Against Property,THEFT,Jewelry/Watch/Accessories
2014-05-30,Friday,5:00 AM,STATION2_FUENTE,Capitol Site,1715 VILLALON DRIVE CAPITOL SITE;CEBU CITY,597627.80,1140693.38,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-05-30,Friday,3:00 PM,STATION2_FUENTE,Cogon Ramos,0528 DELA RAMA COMP. COGON RAMOS; CEBU CITY.,598386.19,1139420.60,INDEX CRIME,Crime Against Property,THEFT,Tiempo
2014-05-30,Friday,4:00 AM,STATION4_MABOLO,Lahug,BRUNCH CATERING TGM BLDG IT PARK CEBU CITY,599226.17,1141926.63,INDEX CRIME,Crime Against Property,THEFT,Groceries
2014-05-30,Friday,4:35 PM,STATION4_MABOLO,Mabolo,SM SUPER MARKET SM CITY CEBU NRA MABOLO CEBU CITY,600495.82,1139981.02,INDEX CRIME,Crime Against Property,THEFT,Groceries
2014-05-30,Friday,3:30 PM,STATION5_CARBON,Kalubihan,Sanciangko st cor Leon Kilat st,598104.50,1138414.80,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-05-30,Friday,12:30 AM,STATION7_PARDO,Bulacao,T5 BULACAO CEBU CITY,593175.05,1135688.55,INDEX CRIME,Crime Against Property,THEFT,Tiempo
2014-05-30,Friday,2:00 AM,STATION11_MAMBALING,Mambaling,VIKING ALASKA,596247.79,1137770.52,INDEX CRIME,Crime Against Property,THEFT,Cable/Electrical Wire Theft
2014-05-31,Saturday,5:35 PM,STATION3_WATERFRONT,Santo Ni§o,Colon St. Gaisano Metro,598350.62,1138282.42,INDEX CRIME,Crime Against Property,THEFT,Groceries
2014-05-31,Saturday,1:36 AM,STATION3_WATERFRONT,San Roque,MJ Cuenco Ave. near Toyota,599126.31,1138191.22,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-05-31,Saturday,10:35 PM,STATION3_WATERFRONT,Santo Ni§o,Manalili St. YSL Lodge,598510.41,1138278.20,INDEX CRIME,Crime Against Property,THEFT,Money/Cash/Collection
2014-05-31,Saturday,12:30 PM,STATION9_GUADALUPE,Guadalupe,M VELEZ ST GUADALUPE CEBU CITY,597057.10,1140691.19,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-05-31,Saturday,2:00 AM,STATION10_PUNTA,Tisa,F. PACANA ST,595583.09,1138916.68,INDEX CRIME,Crime Against Property,THEFT,CarPartsAccessories
2014-05-31,Saturday,10:27 AM,STATION11_MAMBALING,Basak San Nicolas,SUPER METRO F LLAMAS ST,595180.87,1137795.62,INDEX CRIME,Crime Against Property,THEFT,Shop Lifting
2014-05-31,Saturday,5:05 PM,STATION11_MAMBALING,Basak San Nicolas,SKYWALK,595185.76,1137725.59,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2014-05-31,Saturday,4:10 PM,STATION11_MAMBALING,Mambaling,NEAR MAMBALING ELEM SCHOOL,595688.41,1137811.01,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2014-05-31,Saturday,6:00 PM,STATION4_MABOLO,Luz,2nd Floor Metro Ayala Cosmetic Department Bryg. Luz Cebu City,598978.36,1140656.03,INDEX CRIME,Crime Against Property,THEFT,Groceries
2014-06-01,Sunday,3:30 AM,STATION2_FUENTE,Capitol Site,SITIO LOWER PANAGHIUSA BRGY. CAPITOL SITE CEBU CITY,597410.86,1141393.96,INDEX CRIME,Crime Against Property,THEFT,Clothing/Dry Goods
2014-06-01,Sunday,8:00 AM,STATION8_TALAMBAN,Pit-os,#62 Villa Del Rio 2,600640.52,1149283.07,INDEX CRIME,Crime Against Property,THEFT,Tiempo
2014-06-01,Sunday,6:45 PM,STATION9_GUADALUPE,Guadalupe,7/11 CONVENIENCE STORE V RAMA AVE GUADALUPE CEBU CITY,596761.49,1141056.00,INDEX CRIME,Crime Against Property,THEFT,Groceries
2014-06-01,Sunday,5:00 PM,STATION9_GUADALUPE,Guadalupe,ANDRES ABELLANA ST GUADALUPE CEBU CITY,596878.92,1141075.00,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-06-01,Sunday,2:00 PM,STATION10_PUNTA,Labangon,BELLAVILLE SUBD,596202.85,1139135.49,INDEX CRIME,Crime Against Property,THEFT,Petnapping 
2014-06-01,Sunday,1:00 PM,STATION10_PUNTA,Tisa,TISA MARKET,595133.96,1139034.52,INDEX CRIME,Crime Against Property,THEFT,Qualified Theft
2014-06-01,Sunday,4:30 PM,STATION6_PASIL,Calamba,Corner P. Del Rosario St. and V. Rama Ave. Brgy. Calamba Cebu City,597214.88,1138566.41,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2014-06-02,Monday,1:30 AM,STATION4_MABOLO,Carreta (Station 4),JOA BUILDING NRA BRGY CARRETA CEBU CITY,599800.81,1139822.59,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-06-02,Monday,6:20 PM,STATION4_MABOLO,Hippodromo,PACEO SOLANA LEVE I AYALA CENTER CEBU,599173.24,1140705.60,INDEX CRIME,Crime Against Property,THEFT,Shop Lifting
2014-06-02,Monday,12:45 PM,STATION5_CARBON,Pahina Central,BNY HIPSHOP 2nd Flr Emall,598019.42,1138437.88,INDEX CRIME,Crime Against Property,THEFT,Shop Lifting
2014-06-02,Monday,7:00 PM,STATION5_CARBON,Kalubihan,UNITOP ENTERPRISES Osme§a Blvd,598316.30,1138369.87,INDEX CRIME,Crime Against Property,THEFT,Shop Lifting
2014-06-02,Monday,7:46 PM,STATION5_CARBON,Kalubihan,UNITOP ENTERPRISES Osme§a Blvd,598316.30,1138369.87,INDEX CRIME,Crime Against Property,THEFT,Shop Lifting
2014-06-02,Monday,3:30 AM,STATION9_GUADALUPE,Guadalupe,1ST ST SINGSON CMPD GUADALUPE CEBU CITY,596801.35,1141554.36,INDEX CRIME,Crime Against Property,THEFT,CarPartsAccessories
2014-06-02,Monday,1:00 PM,STATION9_GUADALUPE,Guadalupe,GUADALAJARA GUADALUPE CEBU CITY,596275.75,1141675.62,INDEX CRIME,Crime Against Property,THEFT,Qualified Theft
2014-06-02,Monday,9:00 AM,STATION10_PUNTA,Quiot Pardo,UBCA,594150.61,1137705.80,INDEX CRIME,Crime Against Property,THEFT,Cable/Electrical Wire Theft
2014-06-02,Monday,7:45 PM,STATION10_PUNTA,Punta Princesa,PLEASANT HOMES,594497.89,1138330.09,INDEX CRIME,Crime Against Property,THEFT,Qualified Theft
2014-06-02,Monday,7:30 AM,STATION4_MABOLO,Luz,On board 04L PUJ from Ayala to IT Park Cebu City,598954.51,1140779.68,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-06-02,Monday,11:20 AM,STATION4_MABOLO,Lahug,On board 04L PUJ from Salinas Drive to SM City Mall,598756.20,1141948.64,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-06-03,Tuesday,9:00 AM,STATION4_MABOLO,Mabolo,1042 MJ CUENCO AVE BRGY MABOLO CEBU CITY,600440.20,1140529.46,INDEX CRIME,Crime Against Property,THEFT,Cable/Electrical Wire Theft
2014-06-03,Tuesday,6:30 PM,STATION4_MABOLO,Kasambagan,UNIT G1 PATVILLE SUBD. PANAGDAIT BRGY KASAMBAGAN CEBU CITY,600488.88,1141580.08,INDEX CRIME,Crime Against Property,THEFT,Machine/Equipment
2014-06-03,Tuesday,2:30 PM,STATION5_CARBON,Ermita,Calderon St,598329.33,1137912.33,INDEX CRIME,Crime Against Property,THEFT,Shop Lifting
2014-06-03,Tuesday,3:30 PM,STATION5_CARBON,Kalubihan,GAISANO CAPITAL SOUTH Leon Kilat cor Colon St,598104.69,1138415.38,INDEX CRIME,Crime Against Property,THEFT,Shop Lifting
2014-06-03,Tuesday,9:50 AM,STATION5_CARBON,Ermita,DINERO PAWNSHOP & JEWELRIES stall 35-37Freedom Park,598302.10,1137986.96,INDEX CRIME,Crime Against Property,THEFT,Qualified Theft
2014-06-03,Tuesday,2:30 PM,STATION6_PASIL,Suba,Missionaries Street,597924.46,1137638.05,INDEX CRIME,Crime Against Property,THEFT,Tiempo
2014-06-03,Tuesday,8:00 AM,STATION7_PARDO,Bulacao,KEN DRYER KEMBERSUN LUMBER AND CONS BRGY BULACAO CEBU CITY,593124.14,1135834.33,INDEX CRIME,Crime Against Property,THEFT,Tiempo
2014-06-03,Tuesday,9:30 PM,STATION7_PARDO,Pardo (Pob.),A GABUYA ST INFRONT NATIONAL HIGHSCHOOL BRGY POB PARDO CEBU CITY,593727.74,1136400.92,INDEX CRIME,Crime Against Property,THEFT,Tiempo
2014-06-03,Tuesday,9:00 PM,STATION7_PARDO,Kinasang-an,CALTEX GASOLINE STATION KINASANG-AN CEBU CITY,594050.88,1136829.03,INDEX CRIME,Crime Against Property,THEFT,Tiempo
2014-06-03,Tuesday,1:00 AM,STATION8_TALAMBAN,Talamban,Eds Ngohiong Nasipit,600489.69,1146401.37,INDEX CRIME,Crime Against Property,THEFT,Tiempo
2014-06-03,Tuesday,10:00 AM,STATION9_GUADALUPE,Guadalupe,NICHOLS HEIGHT GUADALUPE CEBU CITY,596305.53,1140414.89,INDEX CRIME,Crime Against Property,THEFT,CarPartsAccessories
2014-06-03,Tuesday,10:30 PM,STATION10_PUNTA,Quiot Pardo,SITIO GRANADA,594149.13,1138256.77,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-06-03,Tuesday,9:00 PM,STATION10_PUNTA,Labangon,JABONERO ST,596332.35,1138612.90,INDEX CRIME,Crime Against Property,THEFT,Cable/Electrical Wire Theft
2014-06-03,Tuesday,8:30 AM,STATION2_FUENTE,Kamputhaw,Lobby 2nd Floor Perpetual Succuor Hospital Cebu City,598575.01,1140374.76,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2014-06-03,Tuesday,6:00 AM,STATION4_MABOLO,Lahug,Autowealth Inc. Nivel Hills Brgy. Lahug Cebu City,598132.93,1143013.65,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-06-04,Wednesday,11:00 AM,STATION1_PARIAN,Kamagayan,P DEL ROSARIO ST,598372.79,1138754.06,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-06-04,Wednesday,8:30 PM,STATION4_MABOLO,Lahug,Sitio San Roque Brgy Lahug Cebu City,599381.66,1140951.30,INDEX CRIME,Crime Against Property,THEFT,Qualified Theft
2014-06-04,Wednesday,8:38 PM,STATION4_MABOLO,Mabolo,360 PHARMACY M.J. CUENCO AVE BRGY. MABOLO CEBU CITY,600594.71,1140726.00,INDEX CRIME,Crime Against Property,THEFT,Groceries
2014-06-04,Wednesday,6:30 AM,STATION5_CARBON,Kalubihan,Leon Kilat St ,598108.12,1138365.72,INDEX CRIME,Crime Against Property,THEFT,Money/Cash/Collection
2014-06-04,Wednesday,1:30 AM,STATION9_GUADALUPE,Guadalupe,CABAJAR ST GUADALUPE CEBU CITY,596666.45,1141117.02,INDEX CRIME,Crime Against Property,THEFT,Cable/Electrical Wire Theft
2014-06-04,Wednesday,4:30 AM,STATION9_GUADALUPE,Guadalupe,1ST ST SINGSON GUADALUPE CEBU CITY,596801.35,1141554.36,INDEX CRIME,Crime Against Property,THEFT,CarPartsAccessories
2014-06-04,Wednesday,4:00 PM,STATION9_GUADALUPE,Guadalupe,4TH ST GUADALAJARA GUADALUPE CEBU CITY,596266.21,1141726.95,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-06-04,Wednesday,3:40 AM,STATION9_GUADALUPE,Guadalupe,CANBERRY HOTEL V RAMA AVE GUADALUPE CEBU CITY,596752.26,1140995.28,INDEX CRIME,Crime Against Property,THEFT,Cable/Electrical Wire Theft
2014-06-04,Wednesday,9:30 AM,STATION11_MAMBALING,Mambaling,SAN ROQUE,595971.49,1137410.22,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-06-04,Wednesday,8:45 AM,STATION2_FUENTE,Kamputhaw,On board 04L PUJ near U.P. Along Gorordo Ave. Cebu City,598398.77,1141219.32,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-06-04,Wednesday,3:30 PM,STATION2_FUENTE,Kamputhaw,On board 12L PUJ near INC Church along Gen. Maxilom Ave. Cebu City,598479.79,1139979.97,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-06-04,Wednesday,2:00 PM,STATION11_MAMBALING,Duljo Fatima,Door # 4 Felix Ting Apartment B. Aranas Ext. Cebu City,597148.02,1138103.98,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-06-04,Wednesday,8:00 PM,STATION4_MABOLO,Lahug,Along Salinas Drive vicinity of TESDA Brgy. Lahug Cebu City,599283.32,1141658.34,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-06-05,Thursday,8:00 AM,STATION1_PARIAN,Pari-an,SANCIANGKO ST,598453.19,1138572.19,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-06-05,Thursday,3:00 AM,STATION2_FUENTE,Cogon Ramos,ALONG GEN. MAXILOM AVE. NEAR LITETECH STORE COGON RAMOS;CEBU CITY.,597982.70,1139816.33,INDEX CRIME,Crime Against Property,THEFT,Machine/Equipment
2014-06-05,Thursday,6:45 PM,STATION2_FUENTE,Santa Cruz,PARKING AREA OF VISAYAS COMMUNITY HOSPITAL OSME•A BLVD. STA. CRUZ; CEBU CITY,598016.43,1139307.51,INDEX CRIME,Crime Against Property,THEFT,Explosives/Supply
2014-06-05,Thursday,4:30 PM,STATION3_WATERFRONT,San Roque,Logarta St. beside Gym,599083.47,1138382.53,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-06-05,Thursday,12:00 PM,STATION4_MABOLO,Banilad,COUNTRY CLUB BANILAD CEBU CITY,599740.18,1142117.17,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-06-05,Thursday,2:00 PM,STATION4_MABOLO,Lahug,INSIDE SKYRISE 2 BLDG IT PARK LAHUG CEBU CITY,599122.34,1142089.77,INDEX CRIME,Crime Against Property,THEFT,Tiempo
2014-06-05,Thursday,3:30 PM,STATION5_CARBON,Kalubihan,UNITOP ENTERPRISES Osme§a Blvd,598316.30,1138369.87,INDEX CRIME,Crime Against Property,THEFT,Shop Lifting
2014-06-05,Thursday,7:40 PM,STATION5_CARBON,Kalubihan,UNITOP ENTERPRISES Osme§a Blvd,598316.30,1138369.87,INDEX CRIME,Crime Against Property,THEFT,Shop Lifting
2014-06-05,Thursday,10:00 AM,STATION8_TALAMBAN,Talamban,Antolihao Compound Canduman,601160.30,1146840.94,INDEX CRIME,Crime Against Property,THEFT,Qualified Theft
2014-06-05,Thursday,6:10 AM,STATION9_GUADALUPE,Guadalupe,4TH ST GUADALAJARA GUADALUPE CEBU CITY,596242.66,1141745.56,INDEX CRIME,Crime Against Property,THEFT,CarPartsAccessories
2014-06-05,Thursday,5:00 PM,STATION9_GUADALUPE,Guadalupe,GOLDENVILLE SUBD BANAWA GUADALUPE CEBU CITY,596078.46,1141647.07,INDEX CRIME,Crime Against Property,THEFT,Jewelry/Watch/Accessories
2014-06-05,Thursday,11:43 PM,STATION9_GUADALUPE,Guadalupe,M VELEZ ST CORNER ANDRES ABELLANA GUADALUPE CEBU CITY,597096.08,1140720.77,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-06-05,Thursday,7:21 AM,STATION9_GUADALUPE,Guadalupe,ANDRES ABELLANA ST GUADALUPE CEBU CITY,596939.62,1141215.24,INDEX CRIME,Crime Against Property,THEFT,Bags/Wallets/Purse
2014-06-05,Thursday,2:00 AM,STATION10_PUNTA,Quiot Pardo,UBCA,594047.55,1137581.79,INDEX CRIME,Crime Against Property,THEFT,Money/Cash/Collection
2014-06-05,Thursday,2:30 PM,STATION10_PUNTA,Tisa,GAISANO CAPITAL,595104.00,1138817.32,INDEX CRIME,Crime Against Property,THEFT,Shop Lifting
2014-06-05,Thursday,9:00 AM,STATION10_PUNTA,Tisa,KATIPUNAN ST,595834.52,1138919.70,INDEX CRIME,Crime Against Property,THEFT,Cellphone/Camera/Gadgets
2014-06-05,Thursday,7:45 AM,STATION11_MAMBALING,Duljo Fatima,FLYING V GAS STATION C PADILLA ST ,596761.14,1138078.58,INDEX CRIME,Crime Against Property,THEFT,Qualified Theft
